1	2	92.9275	0.027245
0	1	92.9383	0.0107537
1	2	92.9912	0.0529287
0	1	92.9995	0.00834943
1	2	93.0595	0.0599291
0	1	93.0651	0.00560337
1	2	93.324	0.258907
0	1	93.3272	0.00325172
1	2	93.51	0.182798
0	1	93.5118	0.00176725
1	2	94.0605	0.548736
0	1	94.0647	0.00416087
1	2	94.1401	0.0754393
0	1	94.1498	0.00971249
1	2	94.2083	0.0584112
0	1	94.2101	0.00183176
1	2	94.9214	0.711326
0	1	94.9235	0.00205134
1	2	94.9584	0.0349309
0	1	94.9613	0.00292108
1	2	95.034	0.0727254
0	1	95.035	0.00101014
1	2	95.4526	0.417599
0	1	95.4534	0.000784302
1	2	95.7758	0.322389
0	1	95.7786	0.00273756
1	2	95.8715	0.0929719
0	1	95.8812	0.00971143
1	2	96.0493	0.168012
0	1	96.0617	0.0124864
1	2	96.7482	0.686419
0	1	96.7505	0.00230635
1	2	96.8774	0.126912
0	1	96.8875	0.0100928
1	2	96.9406	0.0531436
0	1	96.9406	8.85821e-006
1	2	97.6471	0.706466
0	1	97.6477	0.000609079
1	2	97.7531	0.105408
0	1	97.7543	0.0011549
1	2	97.9863	0.232058
0	1	97.9888	0.00248297
